Data,dia,mes,ano,Temperatura_media,Temperatura_maxima,Temperatura_minima,Probabilidade_chuva_max,Velocidade_vento_max,Chuva_total,Direcao_vento,estado
1997-04-28,28,4,1997,20.4,24.9,16.9,,21.7,4.2,Noroeste,SP
1997-04-29,29,4,1997,18.6,24.9,12.7,,18.8,0.0,Noroeste,SP
1997-04-30,30,4,1997,18.4,25.2,14.2,,13.7,0.0,Norte,SP
1997-05-01,1,5,1997,20.0,26.8,14.4,,9.4,0.0,Norte,SP
1997-05-02,2,5,1997,21.4,28.2,15.4,,11.2,0.0,Norte,SP
1997-05-03,3,5,1997,21.3,26.2,18.3,,16.1,0.0,Sudeste,SP
1997-05-04,4,5,1997,18.5,21.6,16.9,,18.8,0.1,Sudeste,SP
1997-05-05,5,5,1997,18.9,23.4,16.7,,15.3,0.0,Sudeste,SP
1997-05-06,6,5,1997,18.8,23.4,15.9,,14.1,0.0,Sudeste,SP
1997-05-07,7,5,1997,17.4,22.0,13.1,,14.9,0.0,Sudeste,SP
1997-05-08,8,5,1997,18.0,21.8,15.5,,11.3,0.0,Sudeste,SP
1997-05-09,9,5,1997,18.6,21.7,17.0,,11.8,0.8,Sudeste,SP
1997-05-10,10,5,1997,17.3,21.9,14.0,,15.9,0.0,Sudeste,SP
1997-05-11,11,5,1997,17.5,22.5,14.4,,14.0,0.0,Sudeste,SP
1997-05-12,12,5,1997,18.8,24.1,14.9,,15.0,0.0,Noroeste,SP
1997-05-13,13,5,1997,17.7,21.2,14.4,,17.6,0.1,Sul,SP
1997-05-14,14,5,1997,16.3,19.9,14.0,,17.4,0.0,Sudeste,SP
1997-05-15,15,5,1997,16.4,20.9,14.0,,18.0,0.0,Leste,SP
1997-05-16,16,5,1997,16.8,20.9,14.1,,11.3,0.0,Leste,SP
1997-05-17,17,5,1997,17.1,22.0,13.5,,10.2,0.4,Leste,SP
1997-05-18,18,5,1997,17.7,23.3,13.1,,11.5,0.0,Leste,SP
1997-05-19,19,5,1997,18.8,24.7,13.4,,10.1,0.0,Nordeste,SP
1997-05-20,20,5,1997,19.3,25.6,13.6,,16.1,0.0,Norte,SP
1997-05-21,21,5,1997,20.3,26.3,14.4,,16.5,0.0,Norte,SP
1997-05-22,22,5,1997,20.6,25.4,18.7,,34.0,7.6,Noroeste,SP
1997-05-23,23,5,1997,16.5,18.7,14.4,,17.7,1.6,Sudeste,SP
1997-05-24,24,5,1997,15.5,17.3,14.4,,18.9,23.0,Leste,SP
1997-05-25,25,5,1997,15.2,16.4,13.6,,20.1,22.0,Sul,SP
1997-05-26,26,5,1997,14.5,17.0,13.0,,12.1,0.1,Sudeste,SP
1997-05-27,27,5,1997,16.1,21.7,12.4,,13.1,0.0,Leste,SP
1997-05-28,28,5,1997,15.9,17.4,14.7,,28.7,6.6,Noroeste,SP
1997-05-29,29,5,1997,14.8,16.9,12.9,,24.6,0.0,Oeste,SP
1997-05-30,30,5,1997,13.3,15.4,12.0,,15.8,0.2,Sul,SP
1997-05-31,31,5,1997,12.8,15.4,11.2,,15.8,0.1,Sudeste,SP
1997-06-01,1,6,1997,12.1,16.2,9.4,,14.1,0.0,Sudeste,SP
1997-06-02,2,6,1997,12.5,17.9,9.2,,11.7,0.0,Leste,SP
1997-06-03,3,6,1997,12.9,16.0,9.2,,8.9,7.9,Leste,SP
1997-06-04,4,6,1997,16.5,20.5,13.7,,12.3,10.4,Norte,SP
1997-06-05,5,6,1997,16.9,19.1,15.1,,21.1,24.8,Noroeste,SP
1997-06-06,6,6,1997,17.5,21.0,14.1,,24.5,1.5,Noroeste,SP
1997-06-07,7,6,1997,14.7,17.9,11.8,,22.0,0.0,Noroeste,SP
1997-06-08,8,6,1997,10.7,13.9,7.0,,27.0,0.0,Noroeste,SP
1997-06-09,9,6,1997,11.0,16.7,6.4,,9.8,0.0,Noroeste,SP
1997-06-10,10,6,1997,13.2,19.6,9.4,,9.8,0.0,Nordeste,SP
1997-06-11,11,6,1997,14.6,21.8,7.7,,17.6,0.9,Norte,SP
1997-06-12,12,6,1997,17.2,21.5,14.4,,22.2,8.7,Noroeste,SP
1997-06-13,13,6,1997,17.5,24.0,12.8,,9.5,0.0,Norte,SP
1997-06-14,14,6,1997,17.6,23.3,13.7,,25.3,8.2,Norte,SP
1997-06-15,15,6,1997,17.1,18.1,16.5,,26.6,42.2,Noroeste,SP
1997-06-16,16,6,1997,16.1,19.2,13.8,,29.3,0.0,Noroeste,SP
1997-06-17,17,6,1997,14.9,19.9,10.9,,18.2,0.2,Noroeste,SP
1997-06-18,18,6,1997,14.8,19.5,10.8,,12.4,0.0,Leste,SP
1997-06-19,19,6,1997,18.0,24.6,13.1,,24.2,0.0,Norte,SP
1997-06-20,20,6,1997,20.2,23.7,18.0,,24.9,0.0,Noroeste,SP
1997-06-21,21,6,1997,20.7,25.7,17.3,,23.8,0.0,Norte,SP
1997-06-22,22,6,1997,20.3,25.6,15.9,,24.7,0.0,Noroeste,SP
1997-06-23,23,6,1997,19.9,25.1,15.0,,20.1,0.0,Noroeste,SP
1997-06-24,24,6,1997,19.2,24.6,14.5,,20.1,0.0,Noroeste,SP
1997-06-25,25,6,1997,18.2,24.1,13.4,,17.1,0.0,Noroeste,SP
1997-06-26,26,6,1997,18.8,23.8,15.0,,24.1,0.0,Noroeste,SP
1997-06-27,27,6,1997,18.5,23.5,15.1,,17.5,0.3,Noroeste,SP
1997-06-28,28,6,1997,15.1,17.4,13.8,,12.4,1.8,Sudeste,SP
1997-06-29,29,6,1997,16.5,21.0,14.8,,10.8,1.0,Sul,SP
1997-06-30,30,6,1997,14.2,15.2,12.4,,15.8,9.1,Sudeste,SP
1997-07-01,1,7,1997,12.9,14.6,11.9,,17.5,5.1,Leste,SP
1997-07-02,2,7,1997,17.4,24.1,12.4,,19.8,0.1,Norte,SP
1997-07-03,3,7,1997,18.8,24.5,14.8,,28.0,0.0,Noroeste,SP
1997-07-04,4,7,1997,18.7,23.4,15.2,,21.1,0.0,Noroeste,SP
1997-07-05,5,7,1997,16.2,18.6,14.0,,18.7,0.0,Sudeste,SP
1997-07-06,6,7,1997,16.6,23.2,11.2,,14.9,0.0,Nordeste,SP
1997-07-07,7,7,1997,17.2,22.9,13.1,,12.0,0.0,Nordeste,SP
1997-07-08,8,7,1997,17.3,22.7,14.1,,11.9,0.0,Leste,SP
1997-07-09,9,7,1997,18.2,23.5,14.1,,8.5,0.0,Nordeste,SP
1997-07-10,10,7,1997,18.1,23.6,12.7,,8.0,0.0,Noroeste,SP
1997-07-11,11,7,1997,17.6,23.4,12.3,,11.2,0.0,Oeste,SP
1997-07-12,12,7,1997,16.4,20.8,12.5,,11.6,0.0,Sudeste,SP
1997-07-13,13,7,1997,17.7,23.4,13.5,,16.1,0.0,Norte,SP
1997-07-14,14,7,1997,18.2,23.9,13.3,,18.7,0.0,Noroeste,SP
1997-07-15,15,7,1997,18.4,24.3,13.1,,13.8,0.0,Norte,SP
1997-07-16,16,7,1997,18.7,25.6,12.7,,16.4,0.0,Norte,SP
1997-07-17,17,7,1997,18.8,25.0,13.7,,10.5,0.0,Norte,SP
1997-07-18,18,7,1997,17.4,20.4,15.2,,17.3,0.0,Sudeste,SP
1997-07-19,19,7,1997,18.6,24.2,14.4,,15.3,0.0,Nordeste,SP
1997-07-20,20,7,1997,18.1,23.5,12.6,,10.6,0.4,Norte,SP
1997-07-21,21,7,1997,18.0,21.2,16.2,,17.9,5.4,Noroeste,SP
1997-07-22,22,7,1997,16.4,20.7,13.5,,17.3,0.0,Noroeste,SP
1997-07-23,23,7,1997,14.4,18.8,11.9,,16.1,0.0,Sudeste,SP
1997-07-24,24,7,1997,14.9,19.0,12.8,,15.9,0.0,Sudeste,SP
1997-07-25,25,7,1997,15.5,19.9,12.7,,15.2,0.0,Leste,SP
1997-07-26,26,7,1997,15.7,20.6,13.0,,14.4,0.0,Leste,SP
1997-07-27,27,7,1997,15.7,21.9,11.5,,11.3,0.0,Leste,SP
1997-07-28,28,7,1997,16.7,23.9,11.0,,9.6,0.0,Noroeste,SP
1997-07-29,29,7,1997,17.6,24.4,11.1,,14.4,0.0,Noroeste,SP
1997-07-30,30,7,1997,18.0,25.1,12.0,,15.5,0.0,Norte,SP
1997-07-31,31,7,1997,19.0,25.4,13.0,,16.4,0.0,Noroeste,SP
1997-08-01,1,8,1997,18.8,26.8,12.4,,18.6,0.0,Noroeste,SP
1997-08-02,2,8,1997,19.9,27.7,13.2,,11.7,0.0,Norte,SP
1997-08-03,3,8,1997,20.2,27.2,14.2,,23.6,0.0,Norte,SP
1997-08-04,4,8,1997,18.8,21.7,15.6,,17.2,0.0,Norte,SP
1997-08-05,5,8,1997,15.1,16.3,13.1,,21.9,9.5,Sudeste,SP
1997-08-06,6,8,1997,16.1,20.1,13.1,,18.8,1.6,Sudeste,SP
1997-08-07,7,8,1997,19.0,25.2,14.1,,18.4,0.0,Norte,SP
1997-08-08,8,8,1997,14.4,18.1,11.6,,20.0,9.2,Sul,SP
1997-08-09,9,8,1997,11.7,13.9,10.2,,23.3,1.0,Sudeste,SP
1997-08-10,10,8,1997,11.7,15.2,9.5,,18.7,0.0,Sudeste,SP
1997-08-11,11,8,1997,12.5,19.9,6.8,,10.0,0.0,Leste,SP
1997-08-12,12,8,1997,15.2,22.8,8.9,,9.0,0.0,Leste,SP
1997-08-13,13,8,1997,15.4,21.1,10.8,,14.7,0.0,Sudeste,SP
1997-08-14,14,8,1997,16.3,23.2,10.8,,12.7,0.0,Leste,SP
1997-08-15,15,8,1997,18.6,26.8,11.5,,12.3,0.0,Nordeste,SP
1997-08-16,16,8,1997,19.5,26.9,12.3,,14.0,0.0,Norte,SP
1997-08-17,17,8,1997,19.5,26.7,12.4,,12.4,0.0,Norte,SP
1997-08-18,18,8,1997,19.4,26.3,12.8,,16.7,0.0,Norte,SP
1997-08-19,19,8,1997,19.5,26.8,13.4,,18.9,0.0,Norte,SP
1997-08-20,20,8,1997,20.2,27.5,13.5,,16.2,0.0,Noroeste,SP
1997-08-21,21,8,1997,18.4,21.8,15.1,,9.7,0.5,Sudeste,SP
1997-08-22,22,8,1997,19.2,25.9,15.3,,9.4,0.0,Leste,SP
1997-08-23,23,8,1997,19.2,24.5,16.0,,10.4,1.9,Sudeste,SP
1997-08-24,24,8,1997,18.3,21.9,16.0,,19.9,8.3,Oeste,SP
1997-08-25,25,8,1997,16.3,20.6,13.7,,13.8,0.0,Sudeste,SP
1997-08-26,26,8,1997,16.6,23.3,12.4,,14.1,0.0,Sudeste,SP
1997-08-27,27,8,1997,18.6,25.9,12.6,,12.1,0.0,Leste,SP
1997-08-28,28,8,1997,18.8,26.3,12.8,,10.9,0.0,Sudeste,SP
1997-08-29,29,8,1997,19.5,26.2,14.3,,12.3,0.0,Sudeste,SP
1997-08-30,30,8,1997,19.9,27.3,14.4,,11.2,0.0,Leste,SP
1997-08-31,31,8,1997,20.4,27.0,15.7,,8.2,0.0,Sudeste,SP
1997-09-01,1,9,1997,20.4,28.1,13.8,,9.5,0.0,Sudeste,SP
1997-09-02,2,9,1997,21.2,28.1,16.0,,10.1,0.0,Sudeste,SP
1997-09-03,3,9,1997,20.7,28.6,14.6,,13.5,0.0,Norte,SP
1997-09-04,4,9,1997,23.0,30.5,16.3,,14.1,0.0,Noroeste,SP
1997-09-05,5,9,1997,23.0,31.4,18.6,,14.8,1.1,Noroeste,SP
1997-09-06,6,9,1997,19.5,23.9,16.1,,18.1,1.6,Sul,SP
1997-09-07,7,9,1997,19.5,25.4,16.0,,13.1,0.0,Sudeste,SP
1997-09-08,8,9,1997,22.4,31.8,14.4,,18.9,0.0,Noroeste,SP
1997-09-09,9,9,1997,25.9,34.6,18.0,,31.2,0.0,Noroeste,SP
1997-09-10,10,9,1997,19.8,25.2,15.6,,20.3,0.0,Sudeste,SP
1997-09-11,11,9,1997,14.6,16.3,13.4,,18.7,2.3,Sudeste,SP
1997-09-12,12,9,1997,15.6,21.8,11.8,,17.5,0.0,Sudeste,SP
1997-09-13,13,9,1997,22.4,31.2,15.4,,28.9,0.5,Norte,SP
1997-09-14,14,9,1997,23.8,29.2,19.7,,27.2,15.1,Noroeste,SP
1997-09-15,15,9,1997,16.3,18.8,14.6,,17.1,15.9,Sudeste,SP
1997-09-16,16,9,1997,15.7,19.1,13.8,,17.6,0.0,Sudeste,SP
1997-09-17,17,9,1997,17.4,24.0,13.6,,12.3,0.0,Sudeste,SP
1997-09-18,18,9,1997,16.5,20.7,13.3,,18.1,0.0,Sudeste,SP
1997-09-19,19,9,1997,17.1,22.9,14.0,,17.1,0.2,Sudeste,SP
1997-09-20,20,9,1997,19.0,25.6,15.1,,13.0,27.3,Leste,SP
